,X,Y,Z,X_r,Y_r,Z_r,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
2809,236.0,49.848183,-84.0,0.6093007169739761,0.31311469875324394,0.5542750374468027,0.591585,0.798369,-0.112399,96.45362596575266,36.5381479204455,1,0,Default series,1,1,0.01
2812,121.93976599999999,50.280021999999995,-152.02100000000002,0.4661371794567628,0.31365672463474353,0.46889798144796646,0.609945,-0.778352,0.148778,81.44388348336882,141.91645661863413,1,0,Default series,1,1,0.01
2817,53.960460999999995,77.812737,-163.44,0.3808124572423442,0.34821461338020443,0.45456534002177884,0.12325,0.003757,0.9923690000000001,7.082799032730604,88.2540072405099,1,0,Default series,1,1,0.01
2822,204.0,36.0,-107.874,0.5691356827645002,0.29573305050530385,0.5243094116118956,-0.727892,0.136889,-0.671888,132.21294930986252,280.65077202372817,1,0,Default series,1,1,0.01
2827,266.0,62.000004000000004,-157.253,0.6469554365453598,0.32836714582113236,0.4623309983547172,-0.15423800000000001,0.074399,0.9852290000000001,9.860038556521696,295.7510307553832,1,0,Default series,1,1,0.01
2829,153.977768,51.17487,-158.00799999999998,0.5063499121546772,0.3147798996513773,0.4613833545788374,0.093802,0.14435499999999998,0.9850700000000001,9.913096957492224,33.01584494179038,1,0,Default series,1,1,0.01
2830,67.928871,26.949909,-126.025,0.39834500928928124,0.28437376254862046,0.5015270511138895,-0.708648,0.5602199999999999,-0.428918,115.39891328582391,308.3280501298293,1,0,Default series,1,1,0.01
2831,181.98812900000001,116.440987,-132.004,0.5415073217729512,0.39669914408964785,0.4940224655033127,0.522061,-0.8507110000000001,0.061176999999999995,86.49262597447976,148.46355461337086,1,0,Default series,1,1,0.01
2833,200.000015,0.0,-153.418,0.5641150723156756,0.2505473870196435,0.46714452667325906,-0.079001,-0.640175,0.7641560000000001,40.16803562557085,187.03503593266277,1,0,Default series,1,1,0.01
2834,105.951622,327.279449,-110.01700000000001,0.4460695434971995,0.6613345828053755,0.5216196094771798,-0.140558,-0.856418,0.49678100000000003,60.21273978889861,189.3204686475355,1,0,Default series,1,1,0.01
2836,294.0,12.0,-154.47899999999998,0.6820998414786512,0.26560927484819696,0.4658128047577511,0.221584,-0.064576,0.973001,13.344228468653597,106.2476533631332,1,0,Default series,1,1,0.01
2875,280.0,81.187965,-128.0,0.6645276390120055,0.3524510555078539,0.49904811540877336,0.259883,-0.930753,0.257216,75.09506666629885,164.3993094090172,1,0,Default series,1,1,0.01
2877,46.596107,139.900589,-110.007,0.37156903441919764,0.42614463524185686,0.5216321610503702,-0.452475,0.186658,0.872024,29.305299956128643,292.4174528006653,1,0,Default series,1,1,0.01
2890,5.999301,86.260132,-112.0,0.3206136562384021,0.3588174230413281,0.5191306325135113,0.566571,0.815637,0.11718599999999998,83.27027369810786,34.78524357024451,1,0,Default series,1,1,0.01
2892,215.958862,175.482803,-124.686,0.5841459359312628,0.4708059115718222,0.5032077067640922,-0.35854400000000003,0.9239649999999999,-0.133175,97.65310219747354,338.791290291821,1,0,Default series,1,1,0.01
2893,200.743317,30.0,-104.0,0.5650480332612372,0.2882021065910272,0.5291718910658803,-0.899667,-0.281614,-0.333604,109.48767024867317,252.6188226037524,1,0,Default series,1,1,0.01
2900,194.78646899999998,77.999619,-156.0,0.5575712518955919,0.3484491796903024,0.46390371047548196,-0.650367,0.7373689999999999,0.182507,79.48418035687918,318.5873767291826,1,0,Default series,1,1,0.01
2901,224.35463,54.0,-116.0,0.594683945585476,0.3183258822481341,0.5141100032373268,-0.422836,0.310562,-0.8513290000000001,148.35651430022963,306.29631026541296,1,0,Default series,1,1,0.01
2903,114.11502800000001,260.23233,-103.448,0.45631590228644453,0.5771799006715691,0.5298647379059938,-0.418441,0.037541000000000005,0.907468,24.84224005979031,275.1266428925088,1,0,Default series,1,1,0.01
2909,244.0,27.053741,-158.0,0.6193419755263452,0.2845040880433717,0.4613933958373897,0.137974,-0.896568,0.420867,65.11066307215745,171.2513118182931,1,0,Default series,1,1,0.01
2917,95.924103,11.773946,-130.02700000000002,0.43348342963247544,0.2653255415155973,0.4965039115230669,0.537944,-0.6088359999999999,0.58304,54.33535465382633,138.5374266695668,1,0,Default series,1,1,0.01
2919,143.956802,88.072571,-114.015,0.4937720233358648,0.3610923191175027,0.5166014905156334,0.384938,0.8900680000000001,0.24413600000000002,75.86922022606274,23.387592532196393,1,0,Default series,1,1,0.01
2922,280.0,128.995407,-130.0,0.6645276390120055,0.4124569162390268,0.4965378007706811,0.176653,0.840399,0.512371,59.17810968852854,11.870827624069285,1,0,Default series,1,1,0.01
2924,233.99122599999998,352.37625099999997,-98.0031,0.6067793895855665,0.6928350175203268,0.536698943992468,-0.26731900000000003,0.732106,0.6265470000000001,51.20417656546525,339.9409906562069,1,0,Default series,1,1,0.01
2929,222.0,12.923135,-100.0,0.5917285145073304,0.26676795449991464,0.5341925203420648,-0.079787,-0.951465,0.29723499999999997,72.70839373748584,184.7934373330526,1,0,Default series,1,1,0.01
2933,208.109802,60.0,-102.0,0.5742941308246307,0.3258568261624108,0.5316822057039725,0.051156,0.13205699999999998,0.9899209999999999,8.14163821370521,21.1752805895939,1,0,Default series,1,1,0.01
2935,202.0,76.0,-109.584,0.566625368126408,0.34593934326714876,0.5221630925963268,0.105209,0.5824020000000001,0.806064,36.28686301508434,10.239860064251259,1,0,Default series,1,1,0.01
2949,268.0,386.0,-151.817,0.6494657511834521,0.7350381121714465,0.4691540335410519,0.261121,0.049205,0.964051,15.409577649641768,79.32846058075933,1,0,Default series,1,1,0.01
2956,73.95916700000001,191.80661,-109.50399999999999,0.4059139794496958,0.49129485740256856,0.5222635051818505,0.48265399999999997,0.299212,-0.8231139999999999,145.3977430656948,58.203958115418494,1,0,Default series,1,1,0.01
2960,87.938362,127.70806100000001,-105.728,0.42346006836831873,0.4108410944849821,0.5270029792185686,-0.172398,-0.78374,0.596683,53.36729742733052,192.40568919622027,1,0,Default series,1,1,0.01
2968,75.936623,30.34099,-110.022,0.40839599782118746,0.2886301026852487,0.5216133336905846,-0.6743939999999999,-0.47545,0.564924,55.602986099242905,234.81603682236658,1,0,Default series,1,1,0.01
2978,189.993652,149.969971,-97.4215,0.5515555125591932,0.43878329375742814,0.5374289434892252,0.040323000000000005,0.23433,0.9713209999999999,13.755078100256181,9.763712905528402,1,0,Default series,1,1,0.01
2982,244.773422,46.0,-98.0,0.6203127418103564,0.3082846236957651,0.536702834980157,0.876948,0.22284,0.42579799999999995,64.79881533208537,75.74241530448016,1,0,Default series,1,1,0.01
2985,64.275093,165.816193,-138.014,0.39375894309041154,0.4586727952799578,0.4864789700158455,-0.45200100000000004,0.878532,-0.154521,98.88901688900698,332.7743712282987,1,0,Default series,1,1,0.01
2987,258.752289,44.0,-132.0,0.6378584190373787,0.3057743090576729,0.4940274861325889,0.407099,-0.429875,0.805901,36.30264032748324,136.5587661063302,1,0,Default series,1,1,0.01
3000,252.917191,268.02948,-118.441,0.6305344530753274,0.5869665505617696,0.5110461642215353,-0.950089,0.166198,0.264025,74.69097380502332,279.9222913946365,1,0,Default series,1,1,0.01
3020,65.960068,162.74435400000002,-144.014,0.3958738517940713,0.4548171540761765,0.4789480261015688,-0.258102,0.900018,-0.351213,110.56152556897831,343.9984710930208,1,0,Default series,1,1,0.01
3021,225.999985,182.88623,-144.0,0.5967491249561552,0.48009837715689596,0.4789655983040354,-0.8575799999999999,0.48310299999999995,0.176542,79.83159452085779,299.39399066603477,1,0,Default series,1,1,0.01
3032,162.055405,151.802887,-138.015,0.5164886173558249,0.4410838916900249,0.4864777148585265,0.585427,0.667878,-0.45958000000000004,117.36000899163732,41.23611426886832,1,0,Default series,1,1,0.01
3048,171.958481,235.803375,-150.507,0.5289185356782949,0.5465177190066708,0.4707982896290023,-0.066108,0.512343,0.856233,31.10378058265901,352.6477058010151,1,0,Default series,1,1,0.01
3050,286.0,323.731201,-166.0,0.6720585829262823,0.6568809733583847,0.45135213728502077,0.5649489999999999,0.688168,0.455255,62.91865742360805,39.38415878492208,1,0,Default series,1,1,0.01
3056,256.0,72.0,-128.325,0.6344038633548986,0.3409187139909643,0.4986401892800834,0.33615500000000004,-0.49675699999999995,0.800145,36.85604893411925,145.91382451230956,1,0,Default series,1,1,0.01
3057,263.584412,336.0,-120.0,0.6439234935873598,0.6722802462191404,0.5090893739611424,0.9042030000000001,0.322652,0.279843,73.74916531553625,70.36178041909106,1,0,Default series,1,1,0.01
3059,95.289886,381.92108199999996,-140.006,0.43268738752306196,0.7299184283899575,0.48397869663630566,0.11723499999999999,0.157248,0.980576,11.311298406456757,36.70607851723757,1,0,Default series,1,1,0.01
3066,264.0,6.0,-154.976,0.6444451219072675,0.25807833093392024,0.4651889915701852,-0.121976,0.07411000000000001,0.989762,8.205714751213053,301.2819675246111,1,0,Default series,1,1,0.01
3086,17.988249,41.158524,-166.00400000000002,0.33566167206826547,0.302207809659379,0.45134711665574456,-0.242263,-0.084799,0.966498,14.872808696448804,250.7084894806453,1,0,Default series,1,1,0.01
3096,246.0,216.0,-155.671,0.6218522901644373,0.5216613679336058,0.46431665723344817,0.179276,-0.188987,0.965476,15.099258972412327,136.51052482081178,1,0,Default series,1,1,0.01
3097,49.96822,127.16541299999999,-126.01100000000001,0.3758015667317982,0.41015998587611635,0.5015446233163561,-0.141263,-0.758622,-0.6360319999999999,129.49656807011607,190.54823708253193,1,0,Default series,1,1,0.01
3098,272.26532000000003,22.0,-156.0,0.6548193987995259,0.27816084803865815,0.46390371047548196,-0.21521300000000002,0.13958800000000002,0.9665389999999999,14.863653766241542,302.96760090601487,1,0,Default series,1,1,0.01
3107,29.979399,53.770968999999994,-164.007,0.35071245175454535,0.3180384123121956,0.45385366582187964,-0.00042800000000000005,0.134804,0.990872,7.747406676182796,359.81808765888167,1,0,Default series,1,1,0.01
3110,266.0,56.0,-156.60299999999998,0.6469554365453598,0.32083619688622633,0.46314685061209715,0.08192200000000001,0.06945,0.994216,6.16540094500111,49.71013453522195,1,0,Default series,1,1,0.01
3118,227.9832,397.920471,-142.96,0.5992383717786472,0.7500001785935736,0.4802709619158434,0.49363900000000005,-0.352606,-0.794978,142.6531777402795,125.5381938215018,1,0,Default series,1,1,0.01
3135,89.944565,129.204712,-98.0195,0.425978168747261,0.4127196269416898,0.5366783594124356,0.332923,-0.942951,-0.0024100000000000002,90.13808296229335,160.55365643081248,1,0,Default series,1,1,0.01
3137,210.0,9.422379,-134.0,0.576666626678777,0.26237395498432,0.49151717149449664,0.25521,-0.944675,0.206048,78.10914515219184,164.8820728608827,1,0,Default series,1,1,0.01
3142,211.987274,297.939697,-149.593,0.5791609681848271,0.6245085783435774,0.47194550341861047,0.061940999999999996,-0.339116,0.9387030000000001,20.16512936051169,169.6487865952417,1,0,Default series,1,1,0.01
3148,221.999908,209.999542,-148.118,0.5917283990328571,0.514129849157277,0.4737968604642035,-0.10700899999999999,0.276435,0.9550559999999999,17.243032224715183,338.8383971153191,1,0,Default series,1,1,0.01
3159,0.321874,174.0,-162.0,0.3134875921860021,0.4689447605336687,0.45637276656120523,0.17593,-0.08378300000000001,0.9808309999999999,11.236564762032534,115.46515279481156,1,0,Default series,1,1,0.01
3161,97.932846,13.681942000000001,-116.507,0.4360047181110081,0.26772037665970805,0.5134736384765705,0.131002,-0.9303819999999999,-0.342385,110.02224794040437,171.9851845663469,1,0,Default series,1,1,0.01
3171,210.0,49.512085,-90.0,0.576666626678777,0.3126928428886272,0.546744093532526,-0.5835560000000001,0.779341,0.22823200000000002,76.80699548657988,323.1748158281394,1,0,Default series,1,1,0.01
3176,57.9366,18.847901999999998,-124.022,0.3858031372097389,0.2742044691636075,0.5040411312239388,-0.5016609999999999,0.781705,-0.37050500000000003,111.7467653065595,327.30958718542934,1,0,Default series,1,1,0.01
3186,139.936676,207.712677,-154.766,0.4887261327634772,0.5112594738148566,0.46545257460718487,-0.03436,0.068784,0.9970399999999999,4.409513432615783,333.4562771098762,1,0,Default series,1,1,0.01
3187,297.924927,360.0,-164.0,0.687026242329423,0.7024040218762474,0.453862451923113,0.353468,-0.1291,0.9264950000000001,22.105121134277677,110.06412229854492,1,0,Default series,1,1,0.01
3192,278.0,70.0,-155.665,0.6620173243739133,0.33840839935287204,0.46432418817736243,-0.152754,0.128965,0.9798129999999999,11.532058389937548,310.1732632799146,1,0,Default series,1,1,0.01
3208,195.988968,195.947784,-148.582,0.5590805773165876,0.4964926822581121,0.4732144674681661,0.003503,0.150099,0.988665,8.634942997290548,1.336922221729973,1,0,Default series,1,1,0.01
3209,238.95829799999998,22.0,-154.0,0.6130138463605956,0.27816084803865815,0.4664140251135742,0.85706,-0.328906,-0.396572,113.3640518006062,110.99484270972566,1,0,Default series,1,1,0.01
3210,222.0,44.0,-77.5106,0.5917285145073304,0.3057743090576729,0.5624202553530206,-0.09133200000000001,0.23799499999999998,0.9669629999999999,14.768653091905717,339.00539712074647,1,0,Default series,1,1,0.01
3213,51.963974,87.829369,-161.499,0.37830655197191376,0.36078706234719604,0.4570016003780473,-0.058365999999999994,-0.21977800000000003,0.9738020000000001,13.143905360810788,194.87263038971133,1,0,Default series,1,1,0.01
3224,278.717041,194.0,-106.0,0.6629173236331194,0.49404790691459116,0.5266615764277881,-0.39707,0.799014,0.451567,63.15573442747262,333.5749214326839,1,0,Default series,1,1,0.01
3244,157.958481,157.803391,-152.356,0.5113463332116492,0.44861546820359044,0.46847750374608604,0.202243,0.536887,0.819055,35.009692791162486,20.641173688090362,1,0,Default series,1,1,0.01
3246,268.0,77.613586,-140.0,0.6494657511834521,0.34796464754495915,0.4839862275802199,0.757246,-0.505641,-0.41340699999999997,114.41903767653112,123.73249371118098,1,0,Default series,1,1,0.01
3254,109.92608600000001,47.649914,-135.33700000000002,0.45105812107608484,0.31035552532866173,0.48983902615893193,0.35189000000000004,-0.766284,-0.537571,122.51843887655134,155.33464783734456,1,0,Default series,1,1,0.01
3258,229.98698399999998,397.938354,-147.349,0.6017534359320347,0.75002262457191,0.47476207644255,0.39576300000000003,-0.285671,0.872791,29.215390430290626,125.8226330740732,1,0,Default series,1,1,0.01
3270,268.0,81.066994,-120.0,0.6494657511834521,0.3522992178718115,0.5090893739611424,0.080446,-0.963009,0.257181,75.09714183000742,175.2248219034285,1,0,Default series,1,1,0.01
3271,45.977936,144.898499,-120.008,0.3707931325641256,0.43241779855829066,0.50907933270259,-0.862944,0.490569,0.12111500000000001,83.04354324589943,299.617494454263,1,0,Default series,1,1,0.01
3277,16.0,240.0,-159.68,0.33316610678382935,0.5517851435907127,0.4592847315413922,-0.165989,0.10779200000000001,0.9802190000000001,11.41511419447183,302.9993889029966,1,0,Default series,1,1,0.01
3281,97.93246500000001,89.68013,-160.594,0.43600423989606957,0.3631100585621512,0.4581375177517841,-0.276158,-0.30514600000000003,0.911385,24.302544559031855,222.14518500699978,1,0,Default series,1,1,0.01
3283,266.0,65.238342,-142.0,0.6469554365453598,0.3324317694633775,0.48147591294212766,0.750545,0.401873,-0.524576,121.6397041671287,61.833551952572414,1,0,Default series,1,1,0.01
3299,268.0,396.0,-156.375,0.6494657511834521,0.7475896853619077,0.46343302648083967,0.281381,0.627544,0.725957,43.45148272745071,24.150724517966676,1,0,Default series,1,1,0.01
3308,61.018276,233.918625,-140.006,0.38967112539606774,0.5441520612495986,0.48397869663630566,-0.9598,0.059276,0.274354,74.07647951090664,273.53402431922075,1,0,Default series,1,1,0.01
3309,208.70401,66.0,-104.0,0.5750399553448664,0.3333877700766875,0.5291718910658803,0.193678,0.60525,0.7721140000000001,39.455894405337474,17.74449988205808,1,0,Default series,1,1,0.01
3315,158.34188799999998,211.320877,-147.312,0.5118275693138726,0.5157883324534388,0.47480851726335466,0.053863,0.14336400000000002,0.988203,8.80950069225497,20.59160053592835,1,0,Default series,1,1,0.01
3333,214.0,110.0,-154.85399999999998,0.5816872559549615,0.3886146921147169,0.4653421207631088,0.10735499999999999,-0.5454479999999999,0.831241,33.773569458649455,168.86537466686838,1,0,Default series,1,1,0.01
3338,210.0,20.0,-107.42299999999999,0.576666626678777,0.27565053340056594,0.5248754875627855,-0.671732,-0.546037,-0.5006189999999999,120.0409611672402,230.89305498423943,1,0,Default series,1,1,0.01
3347,284.0,314.0,-150.224,0.66954826828819,0.6446667852001258,0.47115349915029237,0.277057,0.14153,0.9503729999999999,18.126304476263183,62.940532099329275,1,0,Default series,1,1,0.01
3351,185.998932,61.136517000000005,-114.0,0.5465415105136533,0.32728333379318114,0.5166203178754191,-0.999726,-0.023083000000000003,-0.003961,90.22694917610795,268.6773140565366,1,0,Default series,1,1,0.01
3353,246.0,28.885176,-142.0,0.6218522901644373,0.2868028270879789,0.48147591294212766,0.305566,-0.8816510000000001,0.359611,68.9236918703992,160.88450963426914,1,0,Default series,1,1,0.01
3358,93.923386,127.637115,-126.641,0.43097221504658545,0.41075204609382504,0.500753874205357,0.225627,-0.954895,-0.193049,101.13077408747634,166.70571762796104,1,0,Default series,1,1,0.01
3359,155.951004,183.767944,-151.063,0.5088266337622824,0.48120506693730136,0.4701004221596127,0.168726,-0.185054,0.9681360000000001,14.502663489857381,137.6424955682542,1,0,Default series,1,1,0.01
3368,33.970459000000005,15.860082,-172.417,0.3557218599242976,0.27045428502261515,0.4432977927687018,-0.028498000000000002,-0.255027,0.966514,14.869236696267787,186.3760672364645,1,0,Default series,1,1,0.01
3369,185.999008,51.763484999999996,-124.0,0.5465416059056096,0.31551870407672766,0.5040687446849579,-0.8989950000000001,-0.414926,0.140158,81.94301087374912,245.2245846020156,1,0,Default series,1,1,0.01
3371,0.734351,90.0,-100.0,0.31400531571149026,0.36351154573379446,0.5341925203420648,0.756724,0.533905,0.377245,67.83686432225731,54.7952004304818,1,0,Default series,1,1,0.01
3374,83.934608,99.6903,-156.364,0.41843472723155856,0.3756743967025471,0.46344683321134916,0.235458,-0.247396,0.9398700000000001,19.970263939034755,136.41628255845694,1,0,Default series,1,1,0.01
3376,99.939758,12.748728,-110.021,0.43852370839648963,0.26654904627737175,0.5216145888479036,0.036328,-0.9968049999999999,0.071131,85.92104930746058,177.91281114117157,1,0,Default series,1,1,0.01
3379,292.0,20.0,-155.025,0.679589526840559,0.27565053340056594,0.4651274888615519,0.051988,0.144477,0.988142,8.832292528579146,19.79054843270589,1,0,Default series,1,1,0.01
3384,32.0,374.0,-140.866,0.3532486238885673,0.7199762243428931,0.48289926134192596,0.019898,-0.258363,0.965843,15.018324642152548,175.59602059725705,1,0,Default series,1,1,0.01
3385,288.0,190.162994,-136.0,0.6745688975643744,0.48923186075046726,0.4890068568564044,0.167473,0.9048950000000001,0.391302,66.96446207042085,10.485346000507791,1,0,Default series,1,1,0.01
3398,101.940071,191.716156,-154.96200000000002,0.4410344158988227,0.4911813234024316,0.4652065637726518,0.114157,-0.052427999999999995,0.992078,7.216758515346908,114.66753245854783,1,0,Default series,1,1,0.01
3400,298.0,93.91838100000001,-124.0,0.6871204707548357,0.36842973032475573,0.5040687446849579,0.370998,-0.49300299999999997,0.786961,38.09758770600258,143.0375564657452,1,0,Default series,1,1,0.01
3402,127.873695,343.681488,-106.024,0.47358519387181286,0.6819217221035054,0.526631452652131,0.73426,-0.222106,0.6415069999999999,50.09571530103253,106.83001908157179,1,0,Default series,1,1,0.01
3405,280.0,131.09388700000002,-138.0,0.6645276390120055,0.4150908387698988,0.4864965422183122,0.022723,0.967565,-0.251598,104.57209375832096,1.3453284528560587,1,0,Default series,1,1,0.01
3409,47.970890000000004,129.88597099999998,-132.01,0.3732946033637478,0.4135747141617058,0.49401493455939843,-0.45352299999999995,-0.8494870000000001,0.269609,74.3589985948457,208.09680803877924,1,0,Default series,1,1,0.01
3420,175.94458,293.73114,-138.019,0.5339217170125873,0.6192261772224046,0.48647269422925027,0.21722800000000003,-0.8844290000000001,0.41303500000000004,65.60436811080346,166.2005253227594,1,0,Default series,1,1,0.01
3421,203.969635,367.725098,-150.011,0.5690975699125075,0.712100235171296,0.4714208476592492,0.217373,-0.971044,-0.099104,95.68757716005817,167.3820773830324,1,0,Default series,1,1,0.01
3422,133.925903,225.623962,-146.756,0.48118166703940235,0.5337409542761276,0.4755063847327443,0.318182,-0.872684,-0.370381,111.73911645379694,159.96806251240608,1,0,Default series,1,1,0.01
3430,290.0,180.0,-103.539,0.6770792122024667,0.4764757044479454,0.5297505185899606,0.12629400000000002,-0.192654,0.9731049999999999,13.318386143582481,146.75322346519533,1,0,Default series,1,1,0.01
