,X,Y,Z,X_r,Y_r,Z_r,surface,series,id,order_series,smooth
2973,208.0,23.059078,-94.0,0.5741563120406847,0.2794901575417989,0.5417234642563415,0,Default series,1,1,2e-06
2974,224.0,78.0,-110.346,0.5942388291454227,0.34844965790524096,0.5212066627192136,0,Default series,1,1,2e-06
2975,133.961044,33.815506,-161.826,0.48122577452275095,0.29299116687279153,0.45659116393471927,0,Default series,1,1,2e-06
2976,156.955872,157.764771,-136.017,0.5100879011871576,0.4485669940279288,0.48898551918198063,0,Default series,1,1,2e-06
2977,122.147232,59.77278100000001,-102.01700000000001,0.46639758192511604,0.3255716305715345,0.5316608680295487,0,Default series,1,1,2e-06
2979,83.946373,128.79255700000002,-100.01899999999999,0.41844949415741717,0.4122023075768584,0.5341686723530029,0,Default series,1,1,2e-06
2980,85.002342,17.703276000000002,-108.022,0.41977490137645296,0.27276778346213704,0.5241236483286768,0,Default series,1,1,2e-06
2981,43.959972,33.810421000000005,-164.877,0.368260270279954,0.2929847843978242,0.4527616789543095,0,Default series,1,1,2e-06
2983,65.169014,33.691784000000006,-120.023,0.3948809545762106,0.29283587629896457,0.5090605053428043,0,Default series,1,1,2e-06
2984,117.382622,117.63016499999999,-132.02700000000002,0.4604172468112157,0.3981917495599964,0.49399359688497463,0,Default series,1,1,2e-06
2986,189.53833,28.0,-156.0,0.5509840118183705,0.2856917919529349,0.46390371047548196,0,Default series,1,1,2e-06
2988,131.946915,49.748554,-135.079,0.4786977257668979,0.31298964868470475,0.49016285674724586,0,Default series,1,1,2e-06
2989,129.922318,224.45788599999997,-146.011,0.4761565380242291,0.5322773454501635,0.4764414769354337,0,Default series,1,1,2e-06
2990,183.996841,83.985016,-158.53,0.544028571341607,0.3559617945422492,0.4607281624582953,0,Default series,1,1,2e-06
2991,154.660278,81.87384,-108.009,0.5072065695764993,0.3533119365340546,0.5241399653738243,0,Default series,1,1,2e-06
2992,175.99203500000002,81.962296,-156.863,0.5339812805031626,0.3534229627298682,0.4628205097091452,0,Default series,1,1,2e-06
2993,160.386505,213.292664,-147.586,0.5143938853060688,0.5182632353380887,0.474464604157936,0,Default series,1,1,2e-06
2994,69.336685,179.849579,-158.011,0.40011203733523687,0.4762869024288572,0.4613795891068802,0,Default series,1,1,2e-06
2995,191.23289499999998,75.998047,-158.0,0.5531109574807199,0.3459368919449046,0.4613933958373897,0,Default series,1,1,2e-06
2996,179.94671599999998,282.522827,-128.019,0.5389450273048053,0.6051579811262948,0.4990242674197115,0,Default series,1,1,2e-06
2997,37.95293,10.726624000000001,-134.017,0.36072048754783653,0.26401098764189934,0.4914958338200729,0,Default series,1,1,2e-06
2998,95.494293,335.851288,-132.011,0.43294395046517625,0.6720935892639105,0.4940136794020794,0,Default series,1,1,2e-06
2999,137.942276,98.74655200000001,-128.02,0.4862228470063716,0.374489844493012,0.49902301226239243,0,Default series,1,1,2e-06
3001,129.96168500000002,3.8185599999999997,-160.476,0.476205949802408,0.25534028055186025,0.4582856263154315,0,Default series,1,1,2e-06
3002,39.957237,5.3845410000000005,-166.015,0.3632362081485019,0.2573058330654975,0.45133330992523507,0,Default series,1,1,2e-06
3003,147.963943,102.451645,-162.013,0.4988016156904646,0.3791403190897085,0.45635644951605764,0,Default series,1,1,2e-06
3004,225.999985,42.0,-76.5411,0.5967491249561552,0.30326399441958063,0.5636371303738359,0,Default series,1,1,2e-06
3005,157.974182,79.401451,-116.009,0.5113660404367155,0.3502086993851755,0.5140987068214554,0,Default series,1,1,2e-06
3006,10.0,166.0,-163.058,0.32563516286955263,0.4589035019812997,0.45504481011765446,0,Default series,1,1,2e-06
3007,210.0,48.0,-85.2235,0.576666626678777,0.31079493833385735,0.5527393524669498,0,Default series,1,1,2e-06
3008,274.0,2.0,-153.017,0.6569966950977288,0.2530577016577358,0.46764784475819654,0,Default series,1,1,2e-06
3009,101.944702,29.738077,-103.23200000000001,0.44104022853236724,0.28787335202055064,0.5301358518869077,0,Default series,1,1,2e-06
3010,53.955109,57.787383999999996,-163.421,0.3808057396403727,0.32307964499577224,0.4545891880108407,0,Default series,1,1,2e-06
3011,135.937073,213.70195,-154.342,0.4837060017847484,0.5187769536565718,0.4659847613104604,0,Default series,1,1,2e-06
3012,71.93854499999999,38.896736,-166.02200000000002,0.4033777809573702,0.2993689098970483,0.4513245238240017,0,Default series,1,1,2e-06
3013,26.517415999999997,175.991943,-144.001,0.3463671184536822,0.4714449623692414,0.4789643431467164,0,Default series,1,1,2e-06
3014,31.989667999999998,107.95106499999999,-165.07,0.3532356556031469,0.3860429563532171,0.45251943359173363,0,Default series,1,1,2e-06
3015,141.959991,89.810501,-162.244,0.491265711394463,0.36327369467699255,0.456066508175358,0,Default series,1,1,2e-06
3016,141.955582,88.411331,-112.016,0.4912601774058433,0.3615175162109028,0.5191105499964066,0,Default series,1,1,2e-06
3017,55.982079000000006,171.915131,-162.904,0.3833499058713596,0.46632792194906636,0.45523810434478756,0,Default series,1,1,2e-06
3018,272.0,98.0,-100.75299999999999,0.6544863804596366,0.37355280428616344,0.5332473868808231,0,Default series,1,1,2e-06
3019,71.893417,181.80685400000002,-110.014,0.4033211382178763,0.4787435904704932,0.5216233749491369,0,Default series,1,1,2e-06
3022,205.981018,353.910126,-160.329,0.5716221720063623,0.6947602719530787,0.4584701344413313,0,Default series,1,1,2e-06
3023,177.92361499999998,395.63818399999997,-104.634,0.5364057172774858,0.7471355493613597,0.5283761213256051,0,Default series,1,1,2e-06
3024,206.0,84.321014,-148.0,0.5716459974025925,0.356383524891134,0.47394496902785094,0,Default series,1,1,2e-06
3025,266.0,230.0,-154.785,0.6469554365453598,0.5392335704002515,0.465428726618123,0,Default series,1,1,2e-06
3026,0.0,78.0,-90.9811,0.31308358967909145,0.34844965790524096,0.5455126586868099,0,Default series,1,1,2e-06
3027,123.93318899999998,183.643753,-154.023,0.4686392389251677,0.4810491876946917,0.46638515649523615,0,Default series,1,1,2e-06
3028,201.05397,46.0,-104.0,0.5654379516478708,0.3082846236957651,0.5291718910658803,0,Default series,1,1,2e-06
3029,220.0,150.0,-99.0136,0.5892181998692382,0.4388209848765618,0.5354306075215719,0,Default series,1,1,2e-06
3030,139.51944,55.784409,-136.016,0.4882024359443077,0.32056559626465586,0.48898677433929966,0,Default series,1,1,2e-06
3031,109.93615700000001,168.004593,-158.02200000000002,0.45107076176544497,0.46141958155695834,0.46136578237637066,0,Default series,1,1,2e-06
3033,39.97287,65.87150600000001,-165.11599999999999,0.36325583002287054,0.33322648989213405,0.4524616963550575,0,Default series,1,1,2e-06
3034,175.96676599999998,203.845871,-148.407,0.5339495639328676,0.5064060239626251,0.47343411999899915,0,Default series,1,1,2e-06
3035,35.96133,3.816841,-115.87899999999999,0.3582207162312243,0.2553381229364288,0.5142618772729314,0,Default series,1,1,2e-06
3036,242.0,260.0,-126.785,0.6168316608882529,0.5768882899716352,0.5005731315514144,0,Default series,1,1,2e-06
3037,59.963699,158.495483,-128.013,0.38834746535602,0.4494841525428437,0.49903179836362577,0,Default series,1,1,2e-06
3038,284.0,48.0,-153.911,0.66954826828819,0.31079493833385735,0.46652573411496934,0,Default series,1,1,2e-06
3039,246.0,312.0,-145.779,0.6218522901644373,0.6421564705620335,0.4767326734334524,0,Default series,1,1,2e-06
3040,280.0,126.86190800000001,-118.0,0.6645276390120055,0.4097790393539993,0.5115996885992345,0,Default series,1,1,2e-06
3041,105.941696,37.723869,-106.56,0.44605708480565065,0.2978967772977306,0.5259586883291222,0,Default series,1,1,2e-06
3042,20.0,236.0,-158.637,0.3381867360600138,0.5467645143145282,0.46059386062515734,0,Default series,1,1,2e-06
3043,228.0,82.0,-108.76299999999999,0.5992594584216072,0.3534702871814255,0.5231935767552637,0,Default series,1,1,2e-06
3044,39.996361,222.153198,-116.001,0.3632853149234523,0.5293845994388457,0.5141087480800078,0,Default series,1,1,2e-06
3045,177.235001,47.983707,-156.001,0.5355413983753882,0.3107744880556581,0.46390245531816293,0,Default series,1,1,2e-06
3046,118.929123,153.667038,-152.025,0.4623583488602779,0.443423694461482,0.4688929608186903,0,Default series,1,1,2e-06
3047,198.0,16.0,-131.017,0.5616047388502236,0.2706299041243815,0.4952613057772112,0,Default series,1,1,2e-06
3049,233.155502,178.09085100000001,-114.29700000000001,0.6057304244902642,0.47407942210744586,0.5162475361516624,0,Default series,1,1,2e-06
3051,27.976305,15.887773999999999,-172.331,0.348198253659708,0.2704890428390942,0.4434057362981398,0,Default series,1,1,2e-06
3052,3.314024,57.993258999999995,-112.0,0.3172432111581859,0.3233380505088309,0.5191306325135113,0,Default series,1,1,2e-06
3053,236.0,24.0,-110.757,0.6093007169739761,0.2806711626767504,0.5206907930610857,0,Default series,1,1,2e-06
3054,65.927582,28.662645,-142.025,0.39583307675340473,0.2865235156746142,0.4814445340091515,0,Default series,1,1,2e-06
3055,276.0,46.0,-155.722,0.659507009735821,0.3082846236957651,0.46425264421017676,0,Default series,1,1,2e-06
3058,111.954727,369.78558300000003,-117.88600000000001,0.4536043846749519,0.7146864679998307,0.5117427765336059,0,Default series,1,1,2e-06
3060,296.0,78.0,-152.22299999999998,0.6846101561167435,0.34844965790524096,0.4686444396695192,0,Default series,1,1,2e-06
3061,135.643311,224.38006600000003,-115.23200000000001,0.48333728426039074,0.5321796691075954,0.5150739640583543,0,Default series,1,1,2e-06
3062,19.988083,49.943562,-165.208,0.33817177835024276,0.31323441440317723,0.45234622188170526,0,Default series,1,1,2e-06
3063,51.938373999999996,16.842257999999998,-134.02200000000002,0.3782744199445462,0.2716870704176066,0.4914895580334776,0,Default series,1,1,2e-06
3064,33.995201,173.977264,-108.485,0.3557529150266855,0.46891622327686283,0.5235425104899585,0,Default series,1,1,2e-06
3065,26.239078999999997,75.918976,-144.006,0.34601776173097076,0.34583764540053036,0.47895806736012114,0,Default series,1,1,2e-06
3067,222.0,36.0,-77.31,0.5917285145073304,0.29573305050530385,0.5626720399112213,0,Default series,1,1,2e-06
3068,45.956084999999995,15.792010000000001,-169.012,0.37076570612154713,0.27036884395359306,0.4475716034400538,0,Default series,1,1,2e-06
3069,177.999359,17.996969,-161.564,0.5365007879134596,0.2731364143806397,0.45692001515230934,0,Default series,1,1,2e-06
3070,190.0,38.0,-157.57399999999998,0.5515634802978545,0.2982433651433961,0.4619280928553034,0,Default series,1,1,2e-06
3071,219.562973,44.0,-122.0,0.5886696622315675,0.3057743090576729,0.5065790593230501,0,Default series,1,1,2e-06
3072,5.032389,61.98568,-148.001,0.31940002956472857,0.32834916694769434,0.4739437138705319,0,Default series,1,1,2e-06
3073,41.983456,149.16485600000001,-144.006,0.3657794317563422,0.43777274777250436,0.47895806736012114,0,Default series,1,1,2e-06
3074,228.0,17.610188,-86.0,0.5992594584216072,0.2726509433776217,0.5517647228087105,0,Default series,1,1,2e-06
3075,257.162628,36.0,-156.0,0.6358631443984265,0.29573305050530385,0.46390371047548196,0,Default series,1,1,2e-06
3076,237.56294300000002,175.72851599999998,-108.944,0.6112624563196781,0.47111432004215703,0.5229663932805163,0,Default series,1,1,2e-06
3077,210.46908599999998,98.0,-134.0,0.5772554034049391,0.37355280428616344,0.49151717149449664,0,Default series,1,1,2e-06
3078,129.948395,87.755562,-105.725,0.47618926876163786,0.3606944229509492,0.5270067446905258,0,Default series,1,1,2e-06
3079,44.398338,13.741725,-138.019,0.3688104885732749,0.2677954137297126,0.48647269422925027,0,Default series,1,1,2e-06
3080,117.948479,75.755989,-99.2573,0.4611274863662992,0.345633071074571,0.5351247256829204,0,Default series,1,1,2e-06
3081,234.000015,34.0,-122.637,0.6067904211632437,0.29322273586721165,0.5057795241108177,0,Default series,1,1,2e-06
3082,270.0,50.0,-157.13299999999998,0.6519760658215443,0.31330525297194955,0.46248161723300274,0,Default series,1,1,2e-06
3083,33.96249,-0.177668,-166.618,0.3557118575756221,0.2503243857290832,0.45057645006185026,0,Default series,1,1,2e-06
3084,81.934601,81.690262,-110.96700000000001,0.4159244038073651,0.3530815172637388,0.520427210024086,0,Default series,1,1,2e-06
3085,19.989349,69.949554,-155.548,0.3381733673794087,0.3383450816867554,0.4644710415836908,0,Default series,1,1,2e-06
3087,270.0,78.696823,-128.0,0.6519760658215443,0.34932428039377067,0.49904811540877336,0,Default series,1,1,2e-06
3088,45.947113,8.935644,-158.019,0.3707544448500806,0.26176302598663403,0.46136954784832784,0,Default series,1,1,2e-06
3089,280.0,186.0,-148.44899999999998,0.6645276390120055,0.4840066483622222,0.47338140339159923,0,Default series,1,1,2e-06
3090,87.96859,292.591614,-140.011,0.4234980092637589,0.6177958928232612,0.4839724208497104,0,Default series,1,1,2e-06
3091,103.93710300000001,43.702084,-165.37099999999998,0.44354100522999207,0.3054003776098119,0.45214163123870077,0,Default series,1,1,2e-06
3092,258.0,26.0,-158.116,0.6369141779929908,0.28318147731484267,0.46124779758838036,0,Default series,1,1,2e-06
3093,167.08428999999998,15.976145,-160.002,0.5228006591702161,0.2705999623465356,0.4588805708846594,0,Default series,1,1,2e-06
3094,250.0,28.690351,-146.0,0.6268729194406218,0.2865582910632957,0.4764552836659432,0,Default series,1,1,2e-06
3095,139.942368,156.07962,-154.02,0.48873327711893716,0.44645186441658097,0.4663889219671933,0,Default series,1,1,2e-06
3099,26.120642,390.0,-134.0,0.3458691046635749,0.740058741447631,0.49151717149449664,0,Default series,1,1,2e-06
3100,111.93611899999999,21.697433,-154.161,0.45358102870755906,0.2777810788541063,0.4662119447852078,0,Default series,1,1,2e-06
3101,127.9319,105.677452,-141.47,0.47365825030356795,0.3831892143555887,0.4821411463212221,0,Default series,1,1,2e-06
3102,268.0,123.012947,-112.0,0.6494657511834521,0.40494798778412616,0.5191306325135113,0,Default series,1,1,2e-06
3103,125.943481,105.85174599999999,-162.02,0.4711624716423876,0.38340798074535454,0.4563476634148243,0,Default series,1,1,2e-06
3104,195.999985,77.11979699999999,-112.0,0.5590944053847715,0.34734486466754466,0.5191306325135113,0,Default series,1,1,2e-06
3105,213.171463,16.0,-106.0,0.5806473116753109,0.2706299041243815,0.5266615764277881,0,Default series,1,1,2e-06
3106,11.991492,27.959709000000004,-169.62900000000002,0.3281347986291744,0.2856412204093932,0.44679717137420233,0,Default series,1,1,2e-06
3108,69.944176,59.735606999999995,-107.036,0.4008745341101415,0.32552497135335623,0.5253612334452563,0,Default series,1,1,2e-06
3109,166.603165,337.633545,-124.025,0.52219677160509,0.6743306021818817,0.5040373657519817,0,Default series,1,1,2e-06
3111,81.944435,41.736839,-100.76700000000001,0.4159367470244406,0.3029336859643431,0.5332298146783564,0,Default series,1,1,2e-06
3112,5.997209,62.476967,-156.001,0.3206110304492907,0.32896580942149656,0.46390245531816293,0,Default series,1,1,2e-06
3113,182.592941,157.911346,-140.007,0.5422664559813981,0.44875096871196807,0.4839774414789866,0,Default series,1,1,2e-06
3114,229.99928300000002,146.052505,-102.794,0.6017688731119017,0.4338662576354138,0.53068561079265,0,Default series,1,1,2e-06
3115,20.002533,95.963913,-146.003,0.33818991537350296,0.37099719478589877,0.47645151819398607,0,Default series,1,1,2e-06
3116,270.0,76.0,-156.559,0.6519760658215443,0.34593934326714876,0.46320207753413517,0,Default series,1,1,2e-06
3117,196.0,47.77256,-106.0,0.5590944242121313,0.3105094653532135,0.5266615764277881,0,Default series,1,1,2e-06
3119,286.0,42.0,-153.839,0.6720585829262823,0.30326399441958063,0.46661610544194065,0,Default series,1,1,2e-06
3120,270.045258,52.0,-136.0,0.6520328717314897,0.3158155676100418,0.4890068568564044,0,Default series,1,1,2e-06
3121,204.50444,172.339844,-125.93299999999999,0.5697688343225199,0.4668610035795104,0.5016425255872418,0,Default series,1,1,2e-06
3122,225.999985,14.181070000000002,-92.0,0.5967491249561552,0.2683468608220489,0.5442337788944338,0,Default series,1,1,2e-06
3123,165.987671,85.941559,-98.0881,0.5214242298061611,0.3584175638087276,0.5365922556203491,0,Default series,1,1,2e-06
3124,276.0,83.172905,-122.0,0.659507009735821,0.3549424674767213,0.5065790593230501,0,Default series,1,1,2e-06
3125,129.940643,115.71888700000001,-156.34,0.4761795387821006,0.39579279498956466,0.4634769569870063,0,Default series,1,1,2e-06
3126,35.976242,61.88746999999999,-165.722,0.3582394331371659,0.32822589794739077,0.45170107101971557,0,Default series,1,1,2e-06
3127,175.960388,209.84046899999998,-147.32399999999998,0.5339415585394868,0.5139301875170643,0.47479345537552614,0,Default series,1,1,2e-06
3128,69.958809,132.619232,-100.014,0.4008929008271911,0.4170053867107192,0.5341749481395981,0,Default series,1,1,2e-06
3129,284.0,386.0,-154.84799999999998,0.66954826828819,0.7350381121714465,0.46534965170702314,0,Default series,1,1,2e-06
3130,97.926529,174.06135600000002,-130.026,0.43599678928222374,0.4690217719661361,0.4965051666803859,0,Default series,1,1,2e-06
3131,27.983028000000004,77.919624,-152.067,0.348206692082364,0.34834877338056536,0.46884024421129034,0,Default series,1,1,2e-06
3132,107.931526,121.67566699999999,-157.171,0.4485546344938082,0.40326949100451215,0.462433921254879,0,Default series,1,1,2e-06
